country,year,cic,gdp,cd,bank_rate,tax_gdp_2,debt_gdp_2,interest_rates_imf,tax_gdp,urban_pop_growth,country_code,crime
Austria,1883,380.4,4254.3,0.089415415,3.729,0.114950051,0.117515455,NA,NA,NA,NA,NA
Austria,1884,375.7,4313.839,0.087091799,3.667,0.118318046,0.125057287,NA,NA,NA,NA,NA
Austria,1885,363.6,4105.754,0.088558642,3.313,0.127766057,0.134256461,NA,NA,NA,NA,NA
Austria,1886,371.7,3997.603,0.092980719,3.292,0.131254654,0.161745176,NA,NA,NA,NA,NA
Austria,1887,391.1,4286.029,0.091249966,3.583,0.123371307,0.206384978,NA,NA,NA,NA,NA
Austria,1888,425.7,4224.385,0.100772065,3.563,0.121601724,0.250601448,NA,NA,NA,NA,NA
Austria,1889,434.7,4308.738,0.100888009,3.729,0.130523949,0.245246752,NA,NA,NA,NA,NA
Austria,1890,445.9,4539.126,0.09823477,4.094,0.128177649,0.233263628,NA,NA,NA,NA,NA
Austria,1891,455.2,4657.257,0.097739936,4.068,0.128983326,0.226633617,NA,NA,NA,NA,NA
Austria,1892,478,4564.225,0.104727528,3.682,0.135334586,0.235636937,NA,NA,NA,NA,NA
Austria,1893,486.6,4594.474,0.105909839,3.807,0.143468545,0.267012938,NA,NA,NA,NA,NA
Austria,1894,507.8,4822.946,0.105288345,3.594,0.136908956,0.264169244,NA,NA,NA,NA,NA
Austria,1895,619.9,5026.186,0.123334075,4.203,0.138942928,0.285547928,NA,NA,NA,NA,NA
Austria,1896,659.7,4839.589,0.136313228,3.859,0.146261904,0.296334461,NA,NA,NA,NA,NA
Austria,1897,699.9,4973.327,0.140730742,3.714,0.149015237,0.29612913,NA,NA,NA,NA,NA
Austria,1898,737.5,5280.599,0.139662186,3.974,0.148055931,0.280157232,NA,NA,NA,NA,NA
Austria,1899,729,5525.026,0.13194508,4.833,0.144626107,0.286289693,NA,NA,NA,NA,NA
Austria,1900,1494,11049.791,0.135206177,4.339,0.149707085,0.30556406,NA,NA,NA,NA,NA
Austria,1901,1584.9,11042.468,0.143527697,3.693,0.152754348,0.327746388,NA,NA,NA,NA,NA
Austria,1902,1635.2,11408.154,0.143336073,2.745,0.151434229,0.319122007,NA,NA,NA,NA,NA
Austria,1903,1770.8,11684.003,0.151557647,3.099,0.15044433,0.32192674,NA,NA,NA,NA,NA
Austria,1904,1751.3,12117.856,0.144522265,3.198,0.148359083,0.319575344,NA,NA,NA,NA,NA
Austria,1905,1847,13514.157,0.136671492,3.396,0.139261443,0.29820802,NA,NA,NA,NA,NA
Austria,1906,1982,14287.829,0.138719465,4.146,0.140573841,0.296983398,NA,NA,NA,NA,NA
Austria,1907,2028,15559.206,0.130340841,4.734,0.144805076,0.29467217,NA,NA,NA,NA,NA
Austria,1908,2112.9,15987.245,0.132161608,3.854,0.149393094,0.296109742,NA,NA,NA,NA,NA
Austria,1909,2188,16357.106,0.133764494,3.339,0.170916726,0.337752717,NA,NA,NA,NA,NA
Austria,1910,2375.9,16934.118,0.140302554,3.833,0.170985699,0.408144434,NA,NA,NA,NA,NA
Austria,1911,2541,18120.258,0.140229791,4.13,0.170126275,0.389709021,NA,NA,NA,NA,NA
Austria,1912,2815.8,19394.692,0.145184053,4.891,0.163617396,0.377049195,NA,NA,NA,NA,NA
Austria,1913,2493.6,19140.8,0.130276686,5.698,0.182128124,0.390127163,NA,NA,NA,NA,NA
Austria,1925,950.4,10296,0.092307692,NA,NA,NA,NA,NA,NA,NA,NA
Austria,1926,1024.1,10283,0.099591559,NA,NA,NA,NA,NA,NA,NA,NA
Austria,1927,1082.2,11110,0.097407741,NA,NA,NA,NA,NA,NA,NA,NA
Austria,1928,1156.5,11678,0.099032369,NA,NA,NA,NA,NA,NA,NA,NA
Austria,1929,1187.3,12087,0.098229503,NA,NA,NA,NA,NA,NA,NA,NA
Austria,1930,1181.9,11560,0.102240484,NA,NA,NA,NA,NA,NA,NA,NA
Austria,1931,1281.1,10360,0.123658301,NA,NA,NA,NA,NA,NA,NA,NA
Austria,1932,1010.5,9550,0.105811518,NA,NA,NA,NA,NA,NA,NA,NA
Austria,1933,1048.6,9020,0.116252772,NA,NA,NA,NA,NA,NA,NA,NA
Austria,1934,1072.5,8980,0.119432071,NA,NA,NA,NA,NA,NA,NA,NA
Austria,1935,1101.8,9140,0.120547046,NA,NA,NA,NA,NA,NA,NA,NA
Austria,1936,1068.6,9316,0.114705882,NA,NA,NA,NA,NA,NA,NA,NA
Austria,1937,1068.9,9822,0.108827123,NA,NA,NA,NA,NA,NA,NA,NA
Austria,1947,4400,27764,0.158478605,NA,NA,NA,NA,NA,NA,NA,NA
Austria,1948,5746.5,32111,0.178957367,NA,NA,NA,NA,NA,NA,NA,NA
Austria,1949,5844.2,41606,0.140465318,NA,NA,NA,NA,NA,NA,NA,NA
Austria,1950,6477.9,51993,0.124591772,NA,NA,NA,NA,NA,NA,NA,NA
Austria,1951,8183.3,69190,0.118272872,NA,NA,NA,NA,NA,NA,NA,NA
Austria,1952,9251.3,80128,0.11545652,NA,NA,NA,NA,NA,NA,NA,NA
Austria,1953,10755.3,82652,0.130127523,NA,NA,NA,NA,NA,NA,NA,NA
Austria,1954,12540.4,93574,0.134015859,NA,NA,NA,NA,NA,NA,NA,NA
Austria,1955,13341.2,107296,0.124340143,NA,NA,NA,NA,NA,NA,NA,NA
Austria,1956,14597.9,119303,0.122359874,NA,NA,NA,NA,NA,NA,NA,NA
Austria,1957,15835.2,132068,0.119901869,NA,NA,NA,NA,NA,NA,NA,NA
Austria,1958,17297.6,137178,0.126096021,NA,NA,NA,NA,NA,NA,NA,NA
Austria,1959,18385.4,145900,0.126013708,NA,NA,NA,NA,NA,NA,NA,NA
Austria,1960,19425.9,162893,0.119255585,NA,NA,NA,NA,NA,0.684001619,NA,NA
Austria,1961,21656.5,180726,0.119830572,NA,NA,NA,NA,NA,0.693616919,NA,NA
Austria,1962,23217.3,192134,0.120839102,NA,NA,NA,NA,NA,0.688471401,NA,NA
Austria,1963,24818.2,207083,0.119846632,NA,NA,NA,NA,NA,0.719407568,NA,NA
Austria,1964,26646.5,226730,0.11752525,NA,NA,NA,NA,NA,0.742017957,NA,NA
Austria,1965,28514.1,246491,0.115680086,NA,NA,NA,NA,NA,0.725129202,NA,NA
Austria,1966,30632.7,268532,0.114074673,NA,NA,NA,NA,NA,0.778261603,NA,NA
Austria,1967,32330.7,285593,0.113205506,NA,NA,NA,NA,NA,0.82271009,NA,NA
Austria,1968,33655.7,306833,0.109687354,NA,NA,NA,NA,NA,0.594482374,NA,NA
Austria,1969,35405.1,335000,0.105686866,NA,NA,NA,NA,NA,0.420510194,NA,NA
Austria,1970,36952.9,375885,0.098309057,NA,NA,NA,NA,NA,0.42587062,NA,NA
Austria,1971,40480.1,419624,0.096467552,NA,NA,NA,NA,NA,0.512120902,NA,NA
Austria,1972,46411.7,479544,0.096782986,NA,NA,NA,NA,17.88878555,0.596495457,NA,NA
Austria,1973,50746.8,543458,0.093377593,NA,NA,NA,NA,18.19695085,0.569350304,NA,NA
Austria,1974,54989.2,618563,0.088898301,NA,NA,NA,NA,18.39734099,0.185526977,NA,NA
Austria,1975,57894.2,656116,0.088237751,NA,NA,NA,NA,18.01092541,-0.250023853,NA,NA
Austria,1976,60897.1,724745,0.084025554,NA,NA,NA,NA,17.86233238,-0.161373853,NA,NA
Austria,1977,64403.9,843169,0.076383145,NA,NA,NA,NA,17.99929309,0.053705672,NA,NA
Austria,1978,69789.4,891817,0.078255292,NA,NA,NA,NA,18.77754986,-0.065680146,NA,NA
Austria,1979,74608.8,978249,0.076267699,NA,NA,NA,NA,18.55011641,-0.155150463,NA,NA
Austria,1980,79739.4,1050724,0.075889958,NA,NA,NA,NA,18.5780047,0.015396241,NA,NA
Austria,1981,80925.5,1119680,0.072275561,NA,NA,NA,NA,18.94982574,0.213722207,NA,NA
Austria,1982,83938.5,1203367,0.069753035,NA,NA,NA,NA,18.19042046,-0.333003715,NA,NA
Austria,1983,92309,1282178,0.071993904,NA,NA,NA,NA,18.03258877,-0.567951938,NA,NA
Austria,1984,93723.4,1346333,0.069613833,NA,NA,NA,NA,18.96407744,-0.41740401,NA,NA
Austria,1985,94525.2,1420861,0.066526705,NA,NA,NA,NA,18.10378406,-0.364294045,NA,NA
Austria,1986,98140.7,1496456,0.065582082,NA,NA,NA,NA,17.97233671,-0.354093544,NA,NA
Austria,1987,102853.1,1553728,0.066197623,NA,NA,NA,NA,17.72008411,-0.356097125,NA,NA
Austria,1988,108447.9,1629442,0.066555238,NA,NA,NA,NA,18.56280078,-0.281167821,NA,NA
Austria,1989,117816.7,1742967,0.067595485,NA,NA,NA,NA,17.80575181,0.025989652,NA,NA
Austria,1990,124716.1,1873265,0.066576859,NA,NA,NA,NA,17.98108328,0.332494358,AUT,1.2
Austria,1991,133367.2,2008306,0.066407808,NA,NA,NA,NA,18.16717858,0.567072342,AUT,1.3
Austria,1992,141177.1,2121684,0.066540116,NA,NA,NA,NA,18.92048054,0.665705624,AUT,1.2
Austria,1993,149753.8,2191666,0.068328751,NA,NA,NA,NA,18.93545576,0.386303389,AUT,1
Austria,1994,158340.5,2300980,0.068814375,NA,NA,NA,NA,18.34557306,-0.057029695,AUT,1.1
Austria,1995,168607.3,2405201,0.070101127,NA,NA,NA,NA,24.60010617,-0.290743622,AUT,1
Austria,1996,176727.9,2506201,0.070516251,NA,NA,NA,NA,25.94003601,-0.314066228,AUT,1.2
Austria,1997,178845.9,2591198,0.069020546,NA,NA,NA,NA,26.79771217,-0.336146843,AUT,0.8
Austria,1998,176708.6,2694655,0.065577449,NA,NA,NA,NA,26.88984546,-0.345078398,AUT,1
Austria,1999,13328,203851,0.065381087,NA,NA,NA,NA,26.6278222,-0.262302086,AUT,0.7
Austria,2000,13934,213606,0.06523225,NA,NA,NA,NA,26.22507988,-0.220175992,AUT,1
Austria,2001,10172,220525,0.04612629,NA,NA,NA,NA,27.96557199,-0.081625277,AUT,0.9
Austria,2002,10238,226735,0.045154034,NA,NA,NA,NA,26.97550032,0.025369868,AUT,0.8
Austria,2003,11691,231862,0.050422234,NA,NA,NA,NA,26.64696993,0.016674641,AUT,0.6
Austria,2004,13416,242348,0.05535841,NA,NA,NA,NA,26.30867249,0.14603312,AUT,0.7
Austria,2005,15128,254075,0.059541474,NA,NA,NA,NA,25.51395546,0.204609525,AUT,0.7
Austria,2006,16815,267824,0.062783768,NA,NA,NA,NA,25.05044256,0.01586968,AUT,0.7
Austria,2007,18053,283978,0.063571826,NA,NA,NA,NA,25.39199432,-0.160527934,AUT,0.5
Austria,2008,20297,293762,0.069093348,NA,NA,NA,NA,26.07751972,-0.173990969,AUT,0.7
Austria,2009,20640,288044,0.071655719,NA,NA,NA,NA,25.22516524,-0.227452142,AUT,0.6
Austria,2010,21492,295897,0.072633383,NA,NA,NA,NA,25.28163551,-0.253173146,AUT,0.7
Austria,2011,22687,310129,0.07315343,NA,NA,NA,NA,25.42798528,-0.158921842,AUT,0.9
Austria,2012,23298,318653,0.073114014,NA,NA,NA,NA,25.92819764,0.511947896,AUT,0.9
Austria,2013,24497,323910,0.075629033,NA,NA,NA,NA,26.41517309,0.919560199,AUT,0.7
Austria,2014,26237,333146,0.07875526,NA,NA,NA,NA,26.41789831,1.112385233,AUT,0.5
Austria,2015,27795,344269,0.080736285,NA,NA,NA,NA,26.82700277,1.44900148,AUT,0.5
Austria,2016,28893,357300,0.080864819,NA,NA,NA,NA,25.51657449,1.4100618,AUT,0.7
Austria,2017,30035,370296,0.081110787,NA,NA,NA,NA,25.38010561,1.020478626,NA,NA
Austria,2018,31585,385712,0.081887522,NA,NA,NA,NA,NA,0.909572158,NA,NA
Eurozone,2002,3.59E+11,7.60E+12,0.047171875,NA,NA,NA,NA,NA,NA,NA,NA
Eurozone,2003,4.36E+11,7.82E+12,0.055757381,NA,NA,NA,NA,NA,NA,NA,NA
Eurozone,2004,5.01E+11,8.16E+12,0.061457977,NA,NA,NA,NA,NA,NA,NA,NA
Eurozone,2005,5.65E+11,8.45E+12,0.066904756,NA,NA,NA,NA,NA,NA,NA,NA
Eurozone,2006,6.28E+11,8.90E+12,0.070606781,NA,NA,NA,NA,NA,NA,NA,NA
Eurozone,2007,6.77E+11,9.39E+12,0.07205085,NA,NA,NA,NA,NA,NA,NA,NA
Eurozone,2008,7.63E+11,9.63E+12,0.079246246,NA,NA,NA,NA,NA,NA,NA,NA
Eurozone,2009,8.06E+11,9.28E+12,0.086881335,NA,NA,NA,NA,NA,NA,NA,NA
Eurozone,2010,8.40E+11,9.54E+12,0.088049871,NA,NA,NA,NA,NA,NA,NA,NA
Eurozone,2011,8.89E+11,9.80E+12,0.090714523,NA,NA,NA,NA,NA,NA,NA,NA
Eurozone,2012,9.13E+11,9.83E+12,0.092800799,NA,NA,NA,NA,NA,NA,NA,NA
Eurozone,2013,9.56E+11,9.93E+12,0.09630129,NA,NA,NA,NA,NA,NA,NA,NA
Eurozone,2014,1.02E+12,1.02E+13,0.100017785,NA,NA,NA,NA,NA,NA,NA,NA
Eurozone,2015,1.08E+12,1.05E+13,0.103023388,NA,NA,NA,NA,NA,NA,NA,NA
Eurozone,2016,1.13E+12,1.08E+13,0.104221904,NA,NA,NA,NA,NA,NA,NA,NA
Eurozone,2017,1.17E+12,1.12E+13,0.104680684,NA,NA,NA,NA,NA,NA,NA,NA
Eurozone,2018,1.23E+12,1.15E+13,0.10664731,NA,NA,NA,NA,NA,NA,NA,NA
India,1965,28410000000,2.84E+11,0.1,NA,NA,NA,NA,NA,3.096727261,NA,NA
India,1966,31120000000,3.21E+11,0.0969,NA,NA,NA,NA,NA,3.100375552,NA,NA
India,1967,32890000000,3.76E+11,0.0875,NA,NA,NA,NA,NA,3.108193212,NA,NA
India,1968,34680000000,3.98E+11,0.0871,NA,NA,NA,NA,NA,3.125058677,NA,NA
India,1969,37940000000,4.38E+11,0.0866,NA,NA,NA,NA,NA,3.160537694,NA,NA
India,1970,41600000000,4.68E+11,0.0889,NA,NA,NA,NA,NA,3.211618263,NA,NA
India,1971,45570000000,5.01E+11,0.091,NA,NA,NA,NA,NA,3.420148101,NA,NA
India,1972,50060000000,5.52E+11,0.0907,NA,NA,NA,NA,NA,3.938456254,NA,NA
India,1973,56800000000,6.72E+11,0.0845,NA,NA,NA,NA,NA,3.947983098,NA,NA
India,1974,65950000000,7.94E+11,0.0831,NA,NA,NA,NA,8.18112069,3.955226287,NA,NA
India,1975,67010000000,8.52E+11,0.0787,NA,NA,NA,NA,9.024502692,3.93321082,NA,NA
India,1976,70530000000,9.18E+11,0.0768,NA,NA,NA,NA,9.181837771,3.909014346,NA,NA
India,1977,82880000000,1.04E+12,0.0797,NA,NA,NA,NA,8.597094001,3.888479109,NA,NA
India,1978,91520000000,1.13E+12,0.081,NA,NA,NA,NA,9.302274308,3.876722529,NA,NA
India,1979,1.08E+11,1.24E+12,0.0874,NA,NA,NA,NA,9.689048691,3.877550903,NA,NA
India,1980,1.24E+11,1.47E+12,0.0842,NA,NA,NA,NA,9.026071522,3.889168155,NA,NA
India,1981,1.43E+11,1.73E+12,0.0827,NA,NA,NA,NA,9.213690094,3.695379284,NA,NA
India,1982,1.54E+11,1.93E+12,0.0798,NA,NA,NA,NA,9.26912113,3.306080655,NA,NA
India,1983,1.76E+11,2.25E+12,0.0784,NA,NA,NA,NA,9.268497184,3.296702793,NA,NA
India,1984,2.06E+11,2.52E+12,0.0819,NA,NA,NA,NA,9.306539642,3.270975477,NA,NA
India,1985,2.39E+11,2.85E+12,0.0838,NA,NA,NA,NA,10.0754183,3.229712656,NA,NA
India,1986,2.65E+11,3.18E+12,0.0834,NA,NA,NA,NA,10.42730861,3.189642097,NA,NA
India,1987,2.99E+11,3.62E+12,0.0826,NA,NA,NA,NA,10.40830972,3.14729847,NA,NA
India,1988,3.51E+11,4.29E+12,0.0819,NA,NA,NA,NA,10.35673776,3.108959339,NA,NA
India,1989,4.01E+11,4.93E+12,0.0814,NA,NA,NA,NA,10.46834426,3.071801218,NA,NA
India,1990,4.83E+11,5.76E+12,0.0838,NA,NA,NA,NA,9.993591157,3.027877664,IND,5.1
India,1991,5.53E+11,6.62E+12,0.0835,NA,NA,NA,NA,10.17092218,2.939881946,IND,5.5
India,1992,6.37E+11,7.61E+12,0.0838,NA,NA,NA,NA,9.805228208,2.799132422,IND,5.5
India,1993,7.13E+11,8.76E+12,0.0814,NA,NA,NA,NA,8.535233416,2.764122219,IND,5.2
India,1994,8.54E+11,1.03E+13,0.0829,NA,NA,NA,NA,8.981771801,2.734273763,IND,5
India,1995,1.05E+12,1.21E+13,0.0865,NA,NA,NA,NA,9.22682447,2.703761542,IND,4.8
India,1996,1.23E+12,1.39E+13,0.0882,NA,NA,NA,NA,9.23146847,2.681386345,IND,4.8
India,1997,1.37E+12,1.55E+13,0.0885,NA,NA,NA,NA,9.008577517,2.652907845,IND,4.8
India,1998,1.51E+12,1.77E+13,0.0853,NA,NA,NA,NA,8.113143317,2.620969505,IND,4.9
India,1999,1.76E+12,1.99E+13,0.0884,NA,NA,NA,NA,8.638299821,2.584457771,IND,4.6
India,2000,1.97E+12,2.14E+13,0.0921,NA,NA,NA,NA,8.810143285,2.544616777,IND,4.6
India,2001,2.18E+12,2.32E+13,0.0941,NA,NA,NA,NA,8.079454251,2.63189526,IND,4.3
India,2002,2.51E+12,2.49E+13,0.101,NA,NA,NA,NA,8.676273723,2.850502993,IND,4.2
India,2003,2.82E+12,2.79E+13,0.101,NA,NA,NA,NA,9.108084104,2.806108118,IND,4
India,2004,3.27E+12,3.19E+13,0.103,NA,NA,NA,NA,9.570816851,2.767125214,IND,4.1
India,2005,3.69E+12,3.63E+13,0.102,NA,NA,NA,6.25,10.08093058,2.721832959,IND,3.9
India,2006,4.30E+12,4.25E+13,0.101,NA,NA,NA,7.25,11.12933701,2.681685474,IND,3.9
India,2007,5.04E+12,4.90E+13,0.103,NA,NA,NA,7.75,12.10834714,2.642483661,IND,3.8
India,2008,5.91E+12,5.51E+13,0.107,NA,NA,NA,6.5,10.97717292,2.595371477,IND,3.8
India,2009,6.91E+12,6.37E+13,0.109,NA,NA,NA,4.75,9.8097247,2.531696007,IND,3.8
India,2010,8.00E+12,7.63E+13,0.105,NA,NA,NA,6.25,10.38803993,2.46548964,IND,3.8
India,2011,9.50E+12,8.74E+13,0.109,NA,NA,NA,8.5,10.1773872,2.401019936,IND,3.8
India,2012,1.07E+13,9.94E+13,0.107,NA,NA,NA,8,10.83677172,2.369769079,IND,3.8
India,2013,1.19E+13,1.12E+14,0.106,NA,NA,NA,7.5,11.00162569,2.342731786,IND,3.6
India,2014,1.30E+13,1.25E+14,0.104,NA,NA,NA,8,9.984654191,2.329106445,IND,3.7
India,2015,1.45E+13,1.38E+14,0.105,NA,NA,NA,6.75,10.56970905,2.322890672,IND,3.4
India,2016,1.66E+13,1.54E+14,0.108,NA,NA,NA,6.25,11.08709284,2.317931183,IND,3.2
Mexico,1985,1888131000,50151964000,0.037648197,NA,NA,NA,NA,12.31257863,2.916494856,NA,NA
Mexico,1986,3385042000,82317749000,0.041121654,NA,NA,NA,NA,11.86499888,2.83948249,NA,NA
Mexico,1987,8065284000,2.03E+11,0.039730463,NA,NA,NA,NA,12.74757437,2.765141343,NA,NA
Mexico,1988,14522268000,4.13E+11,0.035162877,NA,NA,NA,NA,11.41196198,2.696707041,NA,NA
Mexico,1989,19660245000,5.45E+11,0.036073844,NA,NA,NA,NA,12.13921122,2.635735815,NA,NA
Mexico,1990,27077501000,7.35E+11,0.036840137,NA,NA,NA,NA,11.84836466,2.543521563,MEX,17
Mexico,1991,36171727000,9.45E+11,0.03827696,NA,NA,NA,NA,11.59449261,2.406778692,MEX,17.4
Mexico,1992,42015433000,1.12E+12,0.037513779,NA,NA,NA,NA,11.60243534,2.356479713,MEX,18.7
Mexico,1993,47192859000,1.56E+12,0.030251833,NA,NA,NA,NA,9.070611435,2.302023727,MEX,17.7
Mexico,1994,56920386000,1.78E+12,0.031977745,NA,NA,NA,NA,8.491921675,2.24435636,MEX,17.2
Mexico,1995,66808632000,2.31E+12,0.028921486,NA,NA,NA,NA,8.479624617,2.180990408,MEX,16.6
Mexico,1996,83991071000,3.12E+12,0.026920215,NA,NA,NA,NA,8.742981656,2.016522731,MEX,15.2
Mexico,1997,1.09E+11,3.96E+12,0.027458492,NA,NA,NA,NA,8.987730676,1.910392853,MEX,13.9
Mexico,1998,1.31E+11,4.81E+12,0.027257537,NA,NA,NA,NA,8.155611883,1.863119807,MEX,13.8
Mexico,1999,1.89E+11,5.74E+12,0.032877744,NA,NA,NA,NA,8.608136185,1.819351942,MEX,12.2
Mexico,2000,2.09E+11,6.69E+12,0.031222701,NA,NA,NA,NA,9.572861438,1.81785642,MEX,10.6
Mexico,2001,2.25E+11,7.07E+12,0.031856115,NA,NA,NA,NA,NA,1.835298563,MEX,10
Mexico,2002,2.64E+11,7.46E+12,0.035380281,NA,NA,NA,NA,NA,1.798518292,MEX,9.7
Mexico,2003,3.04E+11,7.87E+12,0.038578664,NA,NA,NA,NA,NA,1.783524045,MEX,9.5
Mexico,2004,3.40E+11,8.83E+12,0.038525218,NA,NA,NA,NA,NA,1.796818048,MEX,8.7
Mexico,2005,3.80E+11,9.56E+12,0.039752478,NA,NA,NA,NA,NA,1.824213753,MEX,9.1
Mexico,2006,4.50E+11,1.06E+13,0.042435971,NA,NA,NA,NA,NA,1.859023212,MEX,9.5
Mexico,2007,4.95E+11,1.15E+13,0.04302117,NA,NA,NA,NA,NA,1.882062945,MEX,7.9
Mexico,2008,5.78E+11,1.24E+13,0.04657599,NA,NA,NA,8.25,10.02376741,1.887216757,MEX,12.3
Mexico,2009,6.32E+11,1.22E+13,0.051798187,NA,NA,NA,4.5,9.679796263,1.861914567,MEX,17.1
Mexico,2010,6.93E+11,1.34E+13,0.051747994,NA,NA,NA,4.5,10.11091331,1.817966294,MEX,22
Mexico,2011,7.63E+11,1.47E+13,0.051938159,NA,NA,NA,4.5,10.01240267,1.774460545,MEX,22.9
Mexico,2012,8.45E+11,1.58E+13,0.053506051,NA,NA,NA,4.5,9.773015605,1.730969794,MEX,21.5
Mexico,2013,9.18E+11,1.63E+13,0.05631136,NA,NA,NA,3.5,10.29457862,1.689835569,MEX,18.8
Mexico,2014,1.06E+12,1.75E+13,0.060736686,NA,NA,NA,3,10.63196811,1.650555763,MEX,16.1
Mexico,2015,1.24E+12,1.86E+13,0.066630486,NA,NA,NA,3.25,12.79662196,1.610149619,MEX,16.5
Mexico,2016,1.42E+12,2.01E+13,0.070634503,NA,NA,NA,5.75,13.54268202,1.57086664,MEX,19.3
Mexico,2017,1.54E+12,2.19E+13,0.070438865,NA,NA,NA,7.25,13.04335906,1.527731513,MEX,24.8
Mexico,2018,1.67E+12,2.35E+13,0.071200228,NA,NA,NA,8.25,NA,1.487619951,NA,NA
Germany,1980,42900000000,NA,NA,NA,NA,NA,NA,10.32161956,0.285710577,NA,NA
Germany,1981,43000000000,NA,NA,NA,NA,NA,NA,10.09493194,0.351166261,NA,NA
Germany,1982,45300000000,NA,NA,NA,NA,NA,NA,9.831625343,0.066424844,NA,NA
Germany,1983,49300000000,NA,NA,NA,NA,NA,NA,9.787434645,-0.267624344,NA,NA
Germany,1984,51000000000,NA,NA,NA,NA,NA,NA,10.22956262,-0.564774849,NA,NA
Germany,1985,53100000000,NA,NA,NA,NA,NA,NA,10.23570846,-0.542054059,NA,NA
Germany,1986,57300000000,NA,NA,NA,NA,NA,NA,9.975626997,-0.083594505,NA,NA
Germany,1987,63400000000,NA,NA,NA,NA,NA,NA,10.12293532,0.454745789,NA,NA
Germany,1988,72900000000,NA,NA,NA,NA,NA,NA,9.853756441,0.614218844,NA,NA
Germany,1989,75600000000,NA,NA,NA,NA,NA,NA,10.28965366,0.741824997,NA,NA
Germany,1990,81100000000,NA,NA,NA,NA,NA,NA,9.869626192,1.056365142,DEU,1.5
Germany,1991,87800000000,1.59E+12,0.055220126,NA,NA,NA,NA,11.67388277,0.934907555,DEU,1.7
Germany,1992,1.03E+11,1.70E+12,0.060588235,NA,NA,NA,NA,11.80060402,0.884470377,DEU,1.7
Germany,1993,1.08E+11,1.75E+12,0.061714286,NA,NA,NA,NA,11.47579423,0.843967295,DEU,1.6
Germany,1994,1.15E+11,1.83E+12,0.06284153,NA,NA,NA,NA,11.67312284,0.636244936,DEU,1.7
Germany,1995,1.21E+11,1.89E+12,0.064021164,NA,NA,NA,NA,11.45196116,0.581105997,DEU,1.7
Germany,1996,1.26E+11,1.92E+12,0.065625,NA,NA,NA,NA,10.87301175,0.574504624,DEU,1.5
Germany,1997,1.26E+11,1.96E+12,0.064285714,NA,NA,NA,NA,10.69910375,0.427841044,DEU,1.4
Germany,1998,1.24E+11,2.01E+12,0.061691542,NA,NA,NA,NA,10.81576431,0.295882538,DEU,1.2
Germany,1999,1.31E+11,2.06E+12,0.063592233,NA,NA,NA,NA,11.479408,0.341913194,DEU,1.2
Germany,2000,1.26E+11,2.11E+12,0.05971564,NA,NA,NA,NA,11.66384752,0.411941894,DEU,1.2
Germany,2001,68000000000,2.17E+12,0.031336406,NA,NA,NA,NA,10.92510953,0.44131365,DEU,1.1
Germany,2002,94200000000,2.20E+12,0.042818182,NA,NA,NA,NA,10.78197068,0.439144631,DEU,1.2
Germany,2003,1.08E+11,2.21E+12,0.048868778,NA,NA,NA,NA,10.95640698,0.324324959,DEU,1.1
Germany,2004,1.26E+11,2.26E+12,0.055752212,NA,NA,NA,NA,10.38910077,0.245211653,DEU,1.1
Germany,2005,1.43E+11,2.29E+12,0.062445415,NA,NA,NA,NA,10.59881957,0.2081153,DEU,1.1
Germany,2006,1.60E+11,2.39E+12,0.066945607,NA,NA,NA,NA,10.81462446,0.148771506,DEU,1
Germany,2007,1.72E+11,2.50E+12,0.0688,NA,NA,NA,NA,11.27234674,0.127167671,DEU,0.9
Germany,2008,1.95E+11,2.55E+12,0.076470588,NA,NA,NA,NA,11.39089057,0.067452495,DEU,0.9
Germany,2009,1.91E+11,2.45E+12,0.077959184,NA,NA,NA,NA,11.55803404,0.002247262,DEU,1
Germany,2010,2.00E+11,2.56E+12,0.078125,NA,NA,NA,NA,11.115788,0.100481934,DEU,1
Germany,2011,2.13E+11,2.69E+12,0.079182156,NA,NA,NA,NA,11.44177839,-1.601972315,DEU,0.9
Germany,2012,2.16E+11,2.75E+12,0.078545455,NA,NA,NA,NA,11.57120794,0.200687484,DEU,0.8
Germany,2013,2.27E+11,2.81E+12,0.080782918,NA,NA,NA,NA,11.55000991,0.285857247,DEU,0.8
Germany,2014,2.30E+11,2.93E+12,0.078498294,NA,NA,NA,NA,11.43902348,0.429833546,DEU,0.9
Germany,2015,2.44E+11,3.03E+12,0.080528053,NA,NA,NA,NA,11.34788085,0.878656939,DEU,0.8
Germany,2016,2.48E+11,3.13E+12,0.079233227,NA,NA,NA,NA,11.18186565,0.838301068,DEU,1.2
Germany,2017,2.53E+11,3.24E+12,0.07808642,NA,NA,NA,NA,11.35655745,0.421625392,DEU,1
Germany,2018,2.60E+11,3.34E+12,0.077844311,NA,NA,NA,NA,NA,0.393216796,NA,NA